,0,1
567,2020/03/22,0.9548018931981112
568,2020/03/23,0.9547206278815453
569,2020/03/24,0.9546393657867039
570,2020/03/25,0.9545581070017816
571,2020/03/26,0.9544768516149722
572,2020/03/27,0.9543955997144706
573,2020/03/28,0.9543143513884711
574,2020/03/29,0.954233106725168
575,2020/03/30,0.9541518658127559
576,2020/03/31,0.9540706287394292
577,2020/04/01,0.9539893955933825
578,2020/04/02,0.9539081664628095
579,2020/04/03,0.9538269414359052
580,2020/04/04,0.9537457206008636
581,2020/04/05,0.9536645040458797
582,2020/04/06,0.9535832918591477
583,2020/04/07,0.9535020841288616
584,2020/04/08,0.9534208809432162
585,2020/04/09,0.9533396823904061
586,2020/04/10,0.9532584885586252
587,2020/04/11,0.9531772995360683
588,2020/04/12,0.9530961154109294
589,2020/04/13,0.9530149362714035
590,2020/04/14,0.9529337622056844
591,2020/04/15,0.9528525933019669
592,2020/04/16,0.9527714296484456
593,2020/04/17,0.9526902713333141
594,2020/04/18,0.9526091184447678
595,2020/04/19,0.9525279710710005
596,2020/04/20,0.9524468293002067
597,2020/04/21,0.9523656932205812
598,2020/04/22,0.9522845629203174
599,2020/04/23,0.9522034384876114
600,2020/04/24,0.9521223200106557
601,2020/04/25,0.9520412075776461
602,2020/04/26,0.9519601012767763
603,2020/04/27,0.951879001196241
604,2020/04/28,0.9517979074242348
605,2020/04/29,0.9517168200489515
606,2020/04/30,0.9516357391585862
607,2020/05/01,0.9515546648413329
608,2020/05/02,0.9514735971852704
609,2020/05/03,0.9513925362645052
610,2020/05/04,0.9513114821260045
611,2020/05/05,0.9512304348136181
612,2020/05/06,0.9511493943711962
613,2020/05/07,0.9510683608425886
614,2020/05/08,0.9509873342716451
615,2020/05/09,0.9509063147022155
616,2020/05/10,0.9508253021781498
617,2020/05/11,0.950744296743298
618,2020/05/12,0.9506632984415098
619,2020/05/13,0.9505823073166347
620,2020/05/14,0.9505013234125231
621,2020/05/15,0.9504203467730252
622,2020/05/16,0.9503393774419898
623,2020/05/17,0.9502584154632677
624,2020/05/18,0.9501774608807081
625,2020/05/19,0.9500965137381612
626,2020/05/20,0.9500155740794771
627,2020/05/21,0.9499346419485051
628,2020/05/22,0.9498537173890956
629,2020/05/23,0.9497728004450983
630,2020/05/24,0.949691891160363
631,2020/05/25,0.9496109895787396
632,2020/05/26,0.9495300957440777
633,2020/05/27,0.9494492097002276
634,2020/05/28,0.9493683314910388
635,2020/05/29,0.9492874611603618
636,2020/05/30,0.9492065987520457
637,2020/05/31,0.9491257443099408
638,2020/06/01,0.9490448978778967
639,2020/06/02,0.9489640594997635
640,2020/06/03,0.9488832292193911
641,2020/06/04,0.9488024070806292
642,2020/06/05,0.9487215931273278
643,2020/06/06,0.9486407874033365
644,2020/06/07,0.9485599899525055
645,2020/06/08,0.9484792008186846
646,2020/06/09,0.9483984200457234
647,2020/06/10,0.9483176476774722
648,2020/06/11,0.9482368837577806
649,2020/06/12,0.9481561283304984
650,2020/06/13,0.9480753814394757
651,2020/06/14,0.9479946431285623
652,2020/06/15,0.9479139134416078
653,2020/06/16,0.9478331924224626
654,2020/06/17,0.9477524801149758
655,2020/06/18,0.9476717765629981
656,2020/06/19,0.947591081810379
657,2020/06/20,0.9475103959009682
658,2020/06/21,0.9474297188786157
659,2020/06/22,0.9473490507871714
660,2020/06/23,0.9472683916704853
661,2020/06/24,0.9471877415724069
662,2020/06/25,0.9471071005367863
663,2020/06/26,0.9470264686074734
664,2020/06/27,0.9469458458283182
665,2020/06/28,0.9468652322431702
666,2020/06/29,0.9467846278958799
667,2020/06/30,0.9467040328302962
668,2020/07/01,0.9466234470902698
669,2020/07/02,0.9465428707196504
670,2020/07/03,0.9464623037622875
671,2020/07/04,0.9463817462620311
672,2020/07/05,0.9463011982627311
673,2020/07/06,0.9462206598082379
674,2020/07/07,0.9461401309424005
675,2020/07/08,0.9460596117090694
676,2020/07/09,0.9459791021520945
677,2020/07/10,0.9458986023153251
678,2020/07/11,0.9458181122426113
679,2020/07/12,0.9457376319778029
680,2020/07/13,0.9456571615647504
681,2020/07/14,0.9455767010473031
682,2020/07/15,0.9454962504693107
683,2020/07/16,0.9454158098746234
684,2020/07/17,0.9453353793070911
685,2020/07/18,0.9452549588105637
686,2020/07/19,0.9451745484288904
687,2020/07/20,0.9450941482059222
688,2020/07/21,0.945013758185508
689,2020/07/22,0.9449333784114983
690,2020/07/23,0.9448530089277423
691,2020/07/24,0.9447726497780906
692,2020/07/25,0.9446923010063927
693,2020/07/26,0.9446119626564984
694,2020/07/27,0.9445316347722579
695,2020/07/28,0.9444513173975202
696,2020/07/29,0.9443710105761367
697,2020/07/30,0.9442907143519557
698,2020/07/31,0.9442104287688281
699,2020/08/01,0.9441301538706032
700,2020/08/02,0.9440498896980334
